,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet
10,1359185933019480065,AccidentalSoul,"Valencia, CA","Lover of live events, Craft Beers and marathons",2009-05-24 05:33:25,107,2021-02-09 17:02:33,Second dose dude #VaccinesWork https://t.co/DTFXN3UQkW,0,0,False
11,1359185777314459654,LIDC_UK,London,"We unite 7 @LondonU institutions. We use #research, #training & #events to work for #sustainable #equitable global development. Join us! https://t.co/j2IBfdyZjI",2009-08-04 13:37:08,5228,2021-02-09 17:01:56,Did you know that #vaccines 💉 have prevented 37 million deaths in low- &amp; middle-income countries in the last 20 yea… https://t.co/RYGXCgEP23,1,0,False
12,1359184599394316289,crystalstrait,"Sacramento, CA",#neurotypical Mom in 💕 w/ an #autistic #neurodiverse kid + Hello Kitty 💖er,2008-04-01 10:07:01,1593,2021-02-09 16:57:15,"RT @Vaxyourfam: “The U.S. Needs a National Vaccine Day” - via @statnews - https://t.co/iQXXStXFIZ
--
#COVID19 #covidvaccine #vaccines #vacc…",0,2,True
13,1359184541324353538,Vaxyourfam,United States,Twitter account of Vaccinate Your Family (former twitter handle was @ShotofPrev). We discuss #vaccines for people of all ages.,2010-07-28 14:38:39,8510,2021-02-09 16:57:01,"“The U.S. Needs a National Vaccine Day” - via @statnews - https://t.co/iQXXStXFIZ
--
#COVID19 #covidvaccine… https://t.co/xE28EkidJi",2,2,True
14,1359184050469142528,postpolionews,United Kingdom,"Edited by Chris Salter (@theOTt), a polio survivor, ppn is a free online news cutting service specialising in, but not limited to, polio & post-polio issues.",2010-05-19 15:28:51,2489,2021-02-09 16:55:04,#Abstract: The association between the density of vaccination workers and immunization coverage in Zhejiang provinc… https://t.co/rlSEAT875B,0,0,False
15,1359182220318175233,theworldmovenow,,,2020-11-09 07:37:21,2,2021-02-09 16:47:48,"RT @SavetheChildren: When she became pregnant, Ummay attended our health facilities in Cox's Bazar for check-ups and now has a happy 18-mon…",0,7,True
16,1359181849365536769,CommPlaceGR,"Rochester, NY","CPGR delivers high-quality, cost-effective health and human service programs to all ages at our three #ROC neighborhood centers.",2012-06-06 17:35:31,2050,2021-02-09 16:46:19,RT @DrSteveCook: We are getting it done in Rochester @DrNicoleC @SeanFreyMD @HaltermanJill and others along with @NationalGuardNY @NYSDHSES…,0,1,True
17,1359181846219808772,DrShwethaI,,,2020-10-11 16:39:09,38,2021-02-09 16:46:19,RT @IreneBlancoMD: This has been hardly publicized.@MontefioreMMG @einsteinmedicin @MontefioreNYC @MonteNephrology @MontefioreEndo Let's ge…,0,13,True
18,1359181841929015298,ClementLiberty,Oakville Ontario/Washington DC,"Columnist, NA Affairs Manager @consumerchoicec, Fmr RA to Canada Research Chair in Human Rights. 

Co-host of @consumerCradio on @sauga960am & @bigtalker1067fm",2011-08-03 18:36:23,2360,2021-02-09 16:46:18,This is good news. Now hopefully Health Canada can get its act together and approve the AstraZeneca vaccine… https://t.co/k0zQCIthlL,2,0,False
19,1359181589083783169,TIOntario,"Ottawa, Ontario","TI is the first of its kind, Inuit led, non-profit , charitable service provider.  Enhancing lives of Inuit living outside Inuit Nunangat for over 30 years.",2012-10-12 03:28:18,1069,2021-02-09 16:45:17,Vaccines work! Help save lives and get yours. Inuit and Indigenous communities are a priority to receive the vaccin… https://t.co/bOXyTOL9iX,0,0,False
20,1359181561019699210,broad_science,"Brussels, Belgium","Podcast for people from underrepresented groups in STEM, we want to promote #DiversityandInclusion by helping you navigate your way through academia 
She/her",2018-12-05 20:02:42,2912,2021-02-09 16:45:11,"'Health experts have strongly disputed the findings, including Prof Andrew Pollard, chair of the Oxford Vaccine Gro… https://t.co/5NEL2xnyAw",1,0,False
21,1359181515150745607,unicefbelize,Belize,"UNICEF Belize promotes the rights and wellbeing of every child in the country, with a special focus on reaching those in greatest need.",2011-10-11 19:18:26,2401,2021-02-09 16:45:00,"✌️is for #Vaccinated ✌️
We visited KHMH to talk with health workers about the #COVID19 vaccine. We asked one questi… https://t.co/L64Rh5zMvp",1,1,True
22,1359181138896556037,ARoeves,"Swansea, Wales","National Clinical Lead for Primary Care & Community Care for Wales, NHS GP, Swansea Bay University Health Board. Views are my responsibility, retweets are not.",2009-03-22 17:52:54,1419,2021-02-09 16:43:30,RT @muslimdoccymru: Amazing to see community leaders sharing the very important message that #VaccinesSaveLives &amp; #vaccinesaresafe. Let’s p…,0,4,True
23,1359180631813496833,Siubhan_H,United States,"“Those who can make you believe absurdities, can make you commit atrocities.” - Voltaire

''Keep the Faith''

#ETTD

#VaccinesWork

Save lives. Wear a mask.",2011-04-01 01:03:07,2880,2021-02-09 16:41:29,"RT @Rosewind2007: All this talk of vaccine hesitancy!
This is AMAZING!!!
91% of 80+
95% of 75-79
Absolutely BRILLIANT!
#vaccines #VaccinesW…",0,16,True
24,1359178966150635520,UNICEF_Liberia,"Liberia, West Africa","UNICEF promotes the rights and wellbeing of every child in 190 countries and territories, with a special focus on reaching those in greatest need.",2012-09-02 20:51:19,10894,2021-02-09 16:34:52,"Ooh look at how adorable baby Christina is 💙💙

She is on track with her #vaccination schedule.

A big shout out to… https://t.co/F0e0Ob1hzL",1,0,False
25,1359178887868133376,CharlesLandisDO,"St. Louis, MO",Resident pediatrician advocating for your children and your community. Currently training at Cardinal Glennon 🏥🩺,2020-04-09 17:27:49,33,2021-02-09 16:34:33,"RT @KenHallerMD: This is literally life-saving. And it's about time. #VaccinesWork #VaccinesSaveLives #Tweetiatrician 
#Facebook says it pl…",0,1,True
26,1359178748583624707,InsideCdnNurse,"Ottawa, ON","New articles every week to support your nursing practice. 
Nouveaux articles chaque semaine pour appuyer votre pratique infirmière.",2020-06-23 20:05:26,834,2021-02-09 16:34:00,RT @ladywignall: An important piece building off the recent @nnp_bc policy blog on vaccine hesitancy! #nursingknows #nursingmatters #bcpoli…,0,2,True
27,1359178288695046145,BorgheseAmira,NY/CO,"Mother, Friend, #Advocate, Writer & Business Lady with a Major Coffee & Chocolate Dependency. #SuicidePrevention #SuicideAwareness @CampaignGov",2012-04-23 04:20:07,1640,2021-02-09 16:32:10,@collinparsons22 @kennethcolereal Normal after we get most vaccinated. We are slowly opening up. Still masking. Sti… https://t.co/O6sQoo6gc7,0,0,False
28,1359177758752997378,nnp_bc,"British Columbia, Canada",Nurses and Nurse Practitioners of BC (NNPBC) is professional association representing all of BC's nursing designations.,2011-04-26 21:29:24,5323,2021-02-09 16:30:04,RT @ladywignall: An important piece building off the recent @nnp_bc policy blog on vaccine hesitancy! #nursingknows #nursingmatters #bcpoli…,0,2,True
29,1359177245768572935,AbuTale83027428,"Dhaka, Bangladesh",I love Bangladesh,2021-02-08 19:02:29,0,2021-02-09 16:28:02,"RT @albd1971: 46,509 people were administered #Covid19 #vaccines on the 2nd day of #Bangladesh’s countrywide #vaccination campaign; 77,669…",0,17,True
30,1359176957615869954,mexi74,london,,2009-02-02 23:22:17,219,2021-02-09 16:26:53,"RT @WHO_Zimbabwe: Here is the science behind how vaccines work to protect you and your community.💪🏿 #VaccinesWork

For more info: https://t…",0,17,True
31,1359176533290721286,BoeyLise,,"PhD in Vaccinology @ KU Leuven. Interests: Vaccines, risk groups, public health.",2019-12-01 21:41:51,51,2021-02-09 16:25:12,"RT @FlandersVaccine: INVITATION: Flanders Vaccine COVID-19 Vaccines webinar, 11 March 2021, 20:00 CET - 
Join our expert team with @PierreV…",0,4,True
32,1359176127575638021,ebirimobinna,"Abuja, Nigeria","God | Family | Nigeria | #VaccinesWork | Conditional Cash Transfers | Leadership | Community | Health Promotion. Tweets, RTs & likes are personal & not official",2009-10-01 08:42:55,3791,2021-02-09 16:23:35,"@BUAgroup genuinely love Nigeria and Nigerians!
Over $3million spent in the spur of the moment to ensure… https://t.co/deQR60W3QS",0,0,False
33,1359175750738448393,Antolove19Lopez,,Medica Residente de Cirugia Plastica y Reparadora,2013-09-13 02:06:53,40,2021-02-09 16:22:05,"RT @gomobel: And now, after a request from our friends at the @RoySocChem, @Elena_Turri and I have translated our video into English! Disco…",0,36,True
34,1359175721537724418,NotthatSuzanne,UK,"Mother and grandmother.  European. Feminist.  Book, perfume & cat lover. No Covid idiots. #WearAMask  #Iwillgetvaccinated",2011-07-23 21:41:31,1207,2021-02-09 16:21:58,"#vaccineswork don't listen to anti-vaxxers, they aren't very bright https://t.co/JiVMBXSMcK",5,0,False
35,1359175398282690563,DrSteveCook,"NEW YORK TOUGH, USA",Pediatrician & Internist https://t.co/FNgEeKiy2H @urmed_gch Medical Director NYS DOH #First1000Days Family/Community Research #tweetiatrician @URMed_GCH,2013-09-20 18:46:08,3835,2021-02-09 16:20:41,We are getting it done in Rochester @DrNicoleC @SeanFreyMD @HaltermanJill and others along with @NationalGuardNY… https://t.co/6EWAoDIebj,7,1,True
36,1359175119990644738,DeanPNHalkitis,"Newark & New Brunswick, NJ","Dean Professor & Director @CHIBPS @RutgersSPH Keeping the ‘public’ in public health through social justice and health equity. RT≠endorsement, opinions≠Rutgers",2019-12-30 23:42:30,788,2021-02-09 16:19:35,"great conversation with @ActualAlexZ #VaccinesWork #vaccinated #COVID19 
https://t.co/iWYIAUdT9e",0,0,False
37,1359174869154369536,PBRCNews,"Baton Rouge, LA","Life-changing metabolic research that aims to extend the human healthspan.  NIH Center, DoD Nutrition leader, Team DASH Diet - US News #1 Diet 10+ Years. LSU",2010-01-15 17:17:13,3556,2021-02-09 16:18:35,@LouisianaGov @ololhealth  @LADeptHealth   ALL #inittoendit  against #covid19 #research #VaccinesSaveLives https://t.co/UkNicTxMsT,2,0,False
38,1359172801492443138,HaswellUN,,"UN Resident Coordinator Maldives
Wildlife, marine & multilateralism enthusiast
UN Geneva, Iraq, Lebanon, Liberia, Palestinian Territories, Sudan, Timor Leste",2018-09-12 21:06:24,713,2021-02-09 16:10:22,RT @CareSocietyMV: Studies show that PWDs are more likely to have health conditions that put them at higher risk to get more sick from COVI…,0,1,True
39,1359171021799047170,mosterberged,"Nebraska, USA",I am pretty sure I'm a human from Earth. But I might not be. I've regenerated once. ✊🏽,2010-03-18 16:41:51,388,2021-02-09 16:03:18,I didn't get polio today! SO LIT!!! #VaccinesWork,0,0,False
40,1359170930925256705,RCRclinical,"Rochester, NY",We work towards advancing medicine & changing lives by conducting clinical research studies with the help of our volunteers,2009-08-03 15:32:07,390,2021-02-09 16:02:56,#VaccinesWork Sharing hopeful statistics for COVID-19 vaccinations across the US and a little #HealthHistory. How p… https://t.co/99PvLWEF7l,0,0,False
41,1359170704520937481,MyLAAAP,Louisiana,The LA Chapter of AAP is a non-profit organization representing nearly 800 pediatricians in LA with the mission to be an advocate for all children in Louisiana.,2010-12-28 16:57:54,1062,2021-02-09 16:02:02,"📣Join us FEBRUARY 18, 2021 at 6:30 PM as we hear from @Pfizer's US #Vaccine Medical Director, Dr. Antonio Iglesias!… https://t.co/QGdWbGqgKC",0,0,False
42,1359170561801338881,PremBahadurGu19,,,2020-08-06 17:43:48,9,2021-02-09 16:01:28,RT @BillGates: @gavi There are still too many children—many living in some of the hardest-to-reach places on the planet—who aren’t getting…,0,283,True
43,1359170193121894400,PhilanthropyAge,UAE,"The leading provider of philanthropic news, views, trends and analysis for the Arab region. Get in touch at editor@philanthropyage.org",2012-10-29 08:36:46,3212,2021-02-09 16:00:00,"More contagious and more deadly than Covid-19, #smallpox once killed about 2.3m people a year. Here’s how it was er… https://t.co/MR037wMvs0",0,0,False
44,1359168197304410116,TraffordLCO,Trafford,"We are a public sector partnership delivering your NHS community and adult social care services in Trafford
#TeamLCO",2019-09-27 11:35:51,426,2021-02-09 15:52:05,RT @TraffordCCG: Dr Muhammad Imran of Delamere Medical Practice in Stretford tells us why #vaccines are a key part of our way out of the #C…,0,2,True
45,1359167987262119940,betti0864,Belgien,"EUROPHILE expat in Belgium, frustrated Belgian railways user, culture-lover and linguist, caring about women’s rights, the environment, MSF supporter",2014-12-06 21:44:03,93,2021-02-09 15:51:14,"RT @gavi: Researchers have found that over the past 20 years, 37 million deaths were prevented by vaccine programmes in low- and middle-inc…",0,19,True
46,1359167703051862020,_pamela_davis,"Jupiter, FL","Singer, musician, music teacher, recording artist, & producer, who loves the beach and her freedom.",2013-03-03 15:41:57,248,2021-02-09 15:50:07,Ready to play? #vaccines #vaccine #VaccineRolloutSA #VaccinesWork #vaccinehunters #VaccinEquity #COVID19… https://t.co/yDT0Lgxlg7,0,0,False
47,1359167170454953989,prattkatie,"Loyola Law School Los Angeles, LMU","Prof of Law & Sayre MacNeil Fellow. Follow fed tax law & policy, nutrition, public health.",2011-12-19 22:09:33,749,2021-02-09 15:48:00,"RT @tmprowell: Best advertisement yet for why we should all #WearAMask. Let’s get this little guy back to school. 😍

#MaskUp #TestTraceIsol…",0,13,True
48,1359166810315251712,ladywignall,"Victoria, British Columbia","Nurse and innovation leader. 
Policy geek. 
Research nerd.",2015-05-08 14:07:08,336,2021-02-09 15:46:34,An important piece building off the recent @nnp_bc policy blog on vaccine hesitancy! #nursingknows #nursingmatters… https://t.co/5XUWAgeZAj,2,2,True
49,1359166804170579975,farooshaali,male,Mrs Nadym👰🏻🤵🏻l Disaster Management professional l  Public health Worker,2013-09-27 16:18:05,158,2021-02-09 15:46:32,"11 hrs after vaccination:
As expected.
Pain on vaccinated area.
Head and body ache.
Shivering.
But yeah No pain No… https://t.co/JvBjIwR4a1",0,0,False
50,1359166405699067918,AlexFTweets,"Paris, France","Danseuse...Edgar Degas (1885) World citizen, lover of technology, freedom, ideas, art, music, science, nature, social entrepreneurship - and many other things",2012-04-28 19:44:57,902,2021-02-09 15:44:57,"RT @tmprowell: Best advertisement yet for why we should all #WearAMask. Let’s get this little guy back to school. 😍

#MaskUp #TestTraceIsol…",0,13,True
51,1359166089834422282,emsa_europe,"Brussels, Europe",European Medical Students' Association (EMSA) is an organization that represents medical students across Europe.,2011-12-22 18:51:18,1828,2021-02-09 15:43:42,"RT @CPME_EUROPA: Today, the #CoalitionForVaccination launches a manifesto calling on healthcare professionals to get #vaccinated against #C…",0,7,True
52,1359165774624096258,FLANDERS_in_NY,"New York, NY",Flanders Investment & Trade is the government agency helping companies from Flanders doing business worldwide. And we guide companies investing in Flanders.,2017-04-26 20:05:53,142,2021-02-09 15:42:27,"RT @FlandersVaccine: INVITATION: Flanders Vaccine COVID-19 Vaccines webinar, 11 March 2021, 20:00 CET - 
Join our expert team with @PierreV…",0,4,True
53,1359165414320861187,smritimathema,"Kathmandu, Nepal","Assistant Professor, Pediatrician, Immunization Advocate, IPA LEADer 2019",2009-12-05 04:38:11,91,2021-02-09 15:41:01,Beyond grateful to have gotten the shot 🙏 #VaccinesWork https://t.co/vbv2t6X5QD,0,0,False
54,1359163108346986497,Asiapacific_Ped,,Official Twitter account of Asia Pacific Pediatric Association. Working together for the health of mind and body of children in Asia Pacific region.,2016-02-05 06:53:36,494,2021-02-09 15:31:51,RT @AAPGlobalHealth: Great to see our colleague &amp; fellow pediatrician @smritimathema of @NepasOfficial in this @UNICEF campaign highlightin…,0,1,True
55,1359162998108147713,_magic_circus,,"Consider the world you perceive,
The lies from Elites you believe,
This world is a fraud,
A freedom facade,
A dungeon designed to deceive!
- @TheLimerickKing",2012-08-13 01:43:53,32,2021-02-09 15:31:25,"RT @velocirapture23: as usual, #Australia is first to shove completely overt, obvious, abusive #PoliceState tactics down the throats of law…",0,7,True
56,1359162851609444354,SSHRC_CRSH,"Ottawa, Canada","The Social Sciences and Humanities Research Council of Canada. Terms of use: https://t.co/FTg3zX3Q4o  
En français: @CRSH_SSHRC Follow ≠ Endorsement",2010-05-02 22:20:08,24205,2021-02-09 15:30:50,"In Canada, #vaccines are monitored for safety and effectiveness for as long as they are in use. Learn more about  v… https://t.co/D5Phw5dlTp",2,0,False
57,1359162573573287937,CareSocietyMV,Male' / Maldives,"A NGO registered in Maldives since 1998 addressing & promoting the rights of persons with disabilities, children & women to build a community free of inequality",2012-03-29 11:34:39,651,2021-02-09 15:29:44,Studies show that PWDs are more likely to have health conditions that put them at higher risk to get more sick from… https://t.co/in4CTNcrMc,3,1,True
58,1359162081996603392,RichardDassow,Global-World,"Mobilizing the body of Christ globally 2 join Jesus in His mission, especially among the least-reached peoples, especially in this time of the Coronavirus.",2009-05-06 19:41:11,3430,2021-02-09 15:27:47,"RT @TSA_Projects: ""I’m Carol and I have been very lucky to have my first Covid vaccine, not because of a health condition that makes me vul…",0,1,True
59,1359162021183430661,cofcordoba,,Colegio Oficial de #Farmacéuticos de #Córdobaesp. Un siglo de historia. Presidente D. Rafael Casaño,2012-02-09 13:14:07,2707,2021-02-09 15:27:32,"RT @EU_Health: Webinar: 10 February, 11-13 CET
#COVID19 vaccination: what you need to know as a health professional

Join our #EUHPP webina…",0,39,True
60,1359161779645997057,SherinAhmedMP,"Dhaka, Bangladesh","Honorable Member of Parliament (Constituency 301) |
President (In Charge) @bbslbd",2019-10-12 19:18:19,307,2021-02-09 15:26:34,"RT @albd1971: 46,509 people were administered #Covid19 #vaccines on the 2nd day of #Bangladesh’s countrywide #vaccination campaign; 77,669…",0,17,True
61,1359161561072496642,SherinAhmedMP,"Dhaka, Bangladesh","Honorable Member of Parliament (Constituency 301) |
President (In Charge) @bbslbd",2019-10-12 19:18:19,307,2021-02-09 15:25:42,RT @albd1971: #COVID19 #vaccine doses have reached more than half of the districts as #Bangladesh starts its nationwide #inoculation agains…,0,18,True
62,1359161413965643782,SherinAhmedMP,"Dhaka, Bangladesh","Honorable Member of Parliament (Constituency 301) |
President (In Charge) @bbslbd",2019-10-12 19:18:19,307,2021-02-09 15:25:07,RT @albd1971: See this video to know how you can register for #COVIDVaccination in #Bangladesh using the #Surokkha mobile app and website.…,0,24,True
63,1359161099963273217,AAPGlobalHealth,,The official global health account of the American Academy of Pediatrics (@AmerAcadPeds). Dedicated to the health of all children around the world.,2014-08-20 14:30:26,4326,2021-02-09 15:23:52,Great to see our colleague &amp; fellow pediatrician @smritimathema of @NepasOfficial in this @UNICEF campaign highligh… https://t.co/MBGxuINWRh,2,1,True
64,1359160371320401922,roselob1,,,2020-03-22 18:52:50,41,2021-02-09 15:20:59,"RT @velocirapture23: as usual, #Australia is first to shove completely overt, obvious, abusive #PoliceState tactics down the throats of law…",0,7,True
65,1359160347677097990,juanrive,"🍌Republic, by 🍌 Republicans",How to protect yourself against aerosol transmission? See https://t.co/40Wgut59Hx from @jljcolorado,2009-04-27 17:18:57,636,2021-02-09 15:20:53,"RT @tmprowell: Best advertisement yet for why we should all #WearAMask. Let’s get this little guy back to school. 😍

#MaskUp #TestTraceIsol…",0,13,True
66,1359160034991738882,KenHallerMD,"St. Louis, MO","Pediatrician, Educator, Singer, Writer, Advocate, Actor, Improviser, Healer. Views are my own, not those of any institution where I'm employed.",2013-05-22 18:29:06,1024,2021-02-09 15:19:38,"This is literally life-saving. And it's about time. #VaccinesWork #VaccinesSaveLives #Tweetiatrician 
#Facebook say… https://t.co/jsxy8mYOtP",1,1,True
67,1359159992180482058,drrizwanhussain,"Cardiff, Wales","GP Partner, Blackwood Medical Group @blackwoodgp",2012-03-02 22:54:11,674,2021-02-09 15:19:28,RT @muslimdoccymru: Amazing to see community leaders sharing the very important message that #VaccinesSaveLives &amp; #vaccinesaresafe. Let’s p…,0,4,True
68,1359159567523983360,SunnyInFloriduh,"Floriduh, USA","Proud to be an American who never supported an insurrection party.💙
Fvckin with the Matrix & madly in love with Neo! 
Also follow me @SunnyInFL2♥️🧡💛💜💙",2019-11-25 01:03:16,6935,2021-02-09 15:17:47,"Hey Twitter, question time. Has anybody participated in a Coronavirus vaccine clinical trial? If so what was your e… https://t.co/4q6mYDRGGD",0,0,False
69,1359158575290064908,DenaviousHoover,"Bloomington, IL",Former @JETProgram participant (高知家). @IllinoisStateU & @DePaulU Alum. Passionate about #advocacy #digitalsafety #cyberculture. All views my own.,2017-01-05 14:22:56,83,2021-02-09 15:13:50,"I had the privilege to be vaccinate this past weekend. It was a quick, easy, and painless process with complete tra… https://t.co/J5YrnLGxE1",0,0,False
70,1359157577217683460,ConardMargot,"Stratford, Iowa","Statistician, interested in astrology, concerned about climate change, economic inequities, and women's rights, married, have a step-child, two cats, RI leader.",2018-11-25 16:39:45,2,2021-02-09 15:09:52,".@ChuckGrassley @SenJoniErnst @randyfeenstra To end the #coronavirus pandemic, @UNICEF and partners are leading the… https://t.co/EOFVhuquWN",0,0,False
71,1359157456119676939,MeningitisCA,"Waterloo, Ontario",Meningitis Foundation Canada promotes awareness and prevention in support of those affected by meningitis.,2010-12-04 00:01:13,272,2021-02-09 15:09:24,RT @ImmunizedotCa: All about vaccine safety! | @ImmunizedotCa | https://t.co/LgSObYSbkm #VaccinesWork https://t.co/ctJThWDECo,0,2,True
72,1359157385319841810,AntiVaxWatchOrg,,We are a diverse coalition seeking to educate the public about the dangers of the anti-vax industry. Join us: https://t.co/4Ij5IGUwZ4 #StopAntivaxxers,2020-12-09 15:33:50,412,2021-02-09 15:09:07,"@DrHussainL #VaccinesWork and it's on all of us to promote good science. Dr. Lalani, your voice would be great in t… https://t.co/8djtUe1JGq",0,0,False
73,1359157025356337152,BrightStar_908,"Westfield, NJ",Home Health Care - Medical Staffing,2014-11-05 17:12:06,550,2021-02-09 15:07:41,Know your facts about the COVID-19 Vaccine. Learn the difference between Myth &amp; Facts. #covid19 #picoftheday… https://t.co/iKYWEQVvMN,0,0,False
74,1359156983497170956,StarColombo,,#FreeAveraMengistu #PastorCao #freeNazanin #JusticeForMalki #FreeNavalny,2018-05-24 12:01:48,2565,2021-02-09 15:07:31,"RT @IsraelinBelgium: Welcome to the #vaccinationnation!
 
#Israel's #OperationBacktoLife could see it the first entirely vaccinated country…",0,3,True
75,1359156800575127566,GarySyms,Teesside,"Be honest to yourself, truth sets us free.",2019-09-24 09:51:41,639,2021-02-09 15:06:47,"RT @VaccinesToday: Dear #VaccinesWork community &amp; @VaccineSafetyN and others:

- Please share tweets/images of people (nurses/doctors/celeb…",0,18,True
76,1359156431996547082,The_3rd_Umpire,"Islamabad, Pakistan","Secretary General @Pak_yforce 🦺 🏏🗣
Social Media Team @RwpVForce 🤳👨‍💻📸
https://t.co/sYZPEkfIOZ
https://t.co/lO7C7PC4TC",2019-10-03 13:42:29,999,2021-02-09 15:05:19,RT @EPIPakistan: Mild symptoms after receiving vaccination 💉 are normal and can be easily treated! Stay calm and get your children vaccinat…,0,4,True
77,1359156338195132419,RwpVForce,"Rawalpindi, Pakistan",Rawalpindi V-Force has been created to act as a bridge between the office of Deputy Commissioner Rawalpindi and the residents of the city.,2020-03-10 08:15:05,1034,2021-02-09 15:04:57,RT @EPIPakistan: Mild symptoms after receiving vaccination 💉 are normal and can be easily treated! Stay calm and get your children vaccinat…,0,4,True
78,1359154820532346883,ButlerForWard1,"Greeley, Colorado, USA",Proud Democrat serving the people of Ward 1 on the Greeley City Council. Affordable housing advocate. He/Him/His. #GreeleyStrong #BlackLivesMatter #VaccinesWork,2009-11-06 22:34:25,555,2021-02-09 14:58:55,This is so great. I’m so ready for more of these stories as we all get vaccinated. #VaccinesWork https://t.co/sD88vGLMEs,1,0,False
79,1359154438028611587,dlbernson,"Newton, MA",Tiny but fierce || Epidemiologist & Director of Special Analytic Projects • @bu_tweets/@busph alum • @acscan/@americancancer volunteer • Views=Own • she/her,2014-12-24 21:50:54,910,2021-02-09 14:57:24,"Worrying article showing⬆️in HPV vaccine hesitancy. I lost my husband to a cancer that was not preventable, so it f… https://t.co/2GTFkFZgfX",0,0,False
80,1359153968916664328,MDTechCouncil,"Gaithersburg, MD",The Maryland Tech Council is Maryland's largest technology and life science trade association which brings its members access to industry leaders.,2007-12-13 21:25:20,5269,2021-02-09 14:55:32,RT @immunomix: Immunomic Therapeutics has founded and funded the non-profit WhyWeVax™ and its vaccine education efforts to counter vaccine…,0,1,True
81,1359153726536245253,StillMeKate,,Trauma repurposed is comedy.  Always choose kindness.,2018-04-07 17:39:25,1150,2021-02-09 14:54:34,Good morning wake-up Y'all...Yup today is the day! I get my jab tonight. #VaccinesWork #ThisisOurShot Selfie at 220… https://t.co/Qp9sF0FaSo,4,0,False
