,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet
10,1361968250712653825,lonelyloserrrrr,Lebanon,future pharmacist! I swear I look good in that white cape/ musa stan account,2020-08-25 18:56:55,93,2021-02-17 09:18:29,"RT @SandraChehayeb: Took the #COVID19 vaccine today ! feeling perfectly fine with some soreness at the injection site.
For a safer future 💜…",0,4,True
11,1361967892309434373,mohsinalisyed,"Rawalpindi, Pakistan","Aquarius, Business Graduate, Explorer, A Foody Snapchat: mohsinalisyed Instagram: mohsinalisyed Vine: mohsinalisyed BBM: MOH5IN",2010-05-20 19:14:01,115,2021-02-17 09:17:04,"RT @nhsrcofficial: ""Myth: Doctors want to force people to be vaccinated.

Truth: We want people to make their own minds up based on factual…",0,1,True
12,1361967670351048705,thisweekinnepal,Nepal,Tweet with #thisweekinNepal,2017-11-19 14:32:15,1430,2021-02-17 09:16:11,"RT @IPAWorldorg: .@BinodLal8, a #pediatrician from #Nepal says that myths and rumours about #vaccine #hesitancy are well explained in the @…",0,2,True
13,1361967387482984450,bertussisMD,"Beirut, Lebanon",Junior doctor. Writer/poet (link in bio). Gamer. Art enthusiast. Equity in healthcare. Infectious Diseases. Former Public Health Officer @LeMSICLebanon @IFMSA,2011-01-09 11:53:13,2966,2021-02-17 09:15:03,"Hello #Pfizer it's nice to finally meet you.

#COVID19 #MedTwitter #VaccinesSaveLives https://t.co/0wpuih5d52",29,1,True
14,1361967378490413060,nhsrcofficial,3rd Floor Kohsar Block,"Official account of Ministry of National Health Services, Regulations and Coordination, Government of Pakistan.",2019-10-15 05:48:10,45403,2021-02-17 09:15:01,"""Myth: Doctors want to force people to be vaccinated.

Truth: We want people to make their own minds up based on fa… https://t.co/twRNzrbmES",6,1,True
15,1361966911857119232,islam_pinu,,I Am Just A Political Worker At Bangladesh Awamilegue.I Am Simple But Happy About Myself,2019-05-28 10:23:17,750,2021-02-17 09:13:10,"RT @albd1971: #Bangladesh’s nationwide #Covid19 #VaccinationDrive: 2,26,902 people received the #vaccine today; more than 1.3 million (13,5…",0,8,True
16,1361966323346063364,jammiestdodgers,"Nottingham, England","Proud to be European, Nottingham GP, enthusiastic educator, NHS doctor. 
BrazJJ and Muay Thai dabbler, old skool rocker, violinist and guitar nut. \m/",2013-03-25 20:30:30,173,2021-02-17 09:10:50,"Vaccine number 2 done! Thanks @TeamNUH ! 
#COVID19Vaccination #VaccinesWork https://t.co/PgrMHsRSh9",1,0,False
17,1361965963332128768,Santosh37181841,,,2020-05-31 13:39:34,23,2021-02-17 09:09:24,"RT @KentPage: Six-month-old Ruka is all smiles as she patiently waits for her routine vaccines in #SouthSudan.

Every year, #UNICEF reaches…",0,24,True
18,1361965453959073796,naveenthacker,Gandhidham Kutch Gujarat India,ED @IPAWorldorg #pediatrician #rotarian  #vaccineswork  #bicycle  #airpollution #Yoga #infodemiology #tweetiatrician #SoMeDoc @BAPS #ClimateChange #NCDs,2011-03-10 01:39:11,7770,2021-02-17 09:07:22,"RT @IPAWorldorg: .@BinodLal8, a #pediatrician from #Nepal says that myths and rumours about #vaccine #hesitancy are well explained in the @…",0,2,True
19,1361965372866461696,ciarakirke,"Dublin, Ireland","Trying to improve patient safety and quality in healthcare. Clinical lead, medication safety with HSE. Likes sweet treats and gumption",2012-03-05 20:31:08,1957,2021-02-17 09:07:03,"RT @clearyb1: Updated Q&amp;A, Decision Aid &amp; Infographic on #COVID19 vaccines in pregnancy now available from @RCPI_ObsGyn @NWIHP @RotundaHosp…",0,22,True
20,1361965372694437892,IPAWorldorg,United States of America,"Partnered with @WHO & @Unicef we connect #pediatricians from over 149 countries, to lead improvements in child and adolescent health and rights.",2012-11-22 20:54:28,3469,2021-02-17 09:07:03,".@BinodLal8, a #pediatrician from #Nepal says that myths and rumours about #vaccine #hesitancy are well explained i… https://t.co/t7qGOUfJET",1,2,True
21,1361963668854947840,dUdekemMarie,Namur ,Infirmière,2013-12-01 21:40:48,25,2021-02-17 09:00:17,"RT @KentPage: Six-month-old Ruka is all smiles as she patiently waits for her routine vaccines in #SouthSudan.

Every year, #UNICEF reaches…",0,24,True
22,1361963105308311552,muslimdoccymru,"Wales, United Kingdom",Daily Welsh COVID information. Muslim doctors promoting health and well-being in all communities across Wales. Working in collaboration with MCW and BIMA,2021-01-17 19:42:54,218,2021-02-17 08:58:03,#CovidQuestions                                Over the next few weeks we will be posting clips from our multiple l… https://t.co/Pm0BjUgde0,1,2,True
23,1361961803153104897,GarySlegg,Coedpoeth-London ,Clinical Delivery Senior Manager & FTSU Guardian at NHS England London. Views expressed are my own; retweets do not imply endorsements,2011-05-23 09:46:49,1201,2021-02-17 08:52:52,RT @NotthatSuzanne: #VaccinesWork #VaccinesSaveLives follow the Guidance #WearAMask,0,1,True
24,1361960883149242370,dickgreene5,,Happy husband and father. Obstetrician/Gynaecologist- interested in improving healthcare. Outdoor pursuits enthusiast. Lucky to have such a great life!,2014-07-15 11:00:01,935,2021-02-17 08:49:13,"RT @clearyb1: Updated Q&amp;A, Decision Aid &amp; Infographic on #COVID19 vaccines in pregnancy now available from @RCPI_ObsGyn @NWIHP @RotundaHosp…",0,22,True
25,1361959844845031429,delphiniumpearl,,"肺の難病LAMと共に🌲Living with LAM, a rare lung disease / Just breathe, a breath of hope🌳呼吸すること、生きること",2020-03-03 10:49:23,146,2021-02-17 08:45:05,"RT @UReportGlobal: We know #VaccinesSaveLives. It is a fact ♥️ 
What is your source to get correct information about #COVID-19 vaccines? Ta…",0,11,True
26,1361958025452548098,saaadkhalil,"Bahawalpur, Pakistan",MBBS - 2022/SIMC. Old-Sadiqian. YNWA 🔴,2017-12-20 19:15:17,96,2021-02-17 08:37:51,"RT @WHOPakistan: Meet the hardworking Lady Health Worker Supervisor, Fehmida Tahir. 

She worked in the urban slums of Lahore to ensure chi…",0,13,True
27,1361957887015288832,ClaphamHealth,London,"We are a NHS General Practice based in Clapham Manor Street, London SW4. Please email LAMCCG.drcurran@nhs.net with queries.",2013-05-11 17:45:10,1042,2021-02-17 08:37:18,"RT @DrSimonHodes: Green shoots 🙏🏻💉
Reduced death rates more notable in those who who have received a 💉 #COVIDVaccine
#VaccinesSaveLives @an…",0,2,True
28,1361957473934995458,aliakram_23,"Male', Maldives","24, Civil and Structural Engineer. University of Manchester Graduate",2013-06-12 12:27:08,284,2021-02-17 08:35:40,Pretty much all of my bubble is vaccinated now. Now i can peacefully wait for HPA to open vaccines for general publ… https://t.co/07JX11Aef5,1,0,False
29,1361955841771905027,miranda_maybe,"Oakleigh, Melbourne",I have nothing to declare but my snarkiness. ❤️ She/her,2008-06-25 22:56:15,1434,2021-02-17 08:29:11,RT @camliveshere: Robert Kennedy Jr is responsible for countless deaths of children because of his refusal to accept science. Good riddance…,0,9,True
30,1361955292167041025,wolves_lpc,Wolverhampton,Community Pharmacy Wolverhampton is operated by Wolverhampton City Local Pharmaceutical Committee to act as the voice for community pharmacies in Wolverhampton.,2020-12-28 13:12:25,9,2021-02-17 08:27:00,"Vaccines are only made available to the public after meeting strict safety and effectiveness criteria.

Get your… https://t.co/NRFfnJMxi7",0,0,False
31,1361954951308734466,KrochetxKorner,"England, United Kingdom","🧶Hooking away while fighting 💉 ignorance. Science enthusiast, & spoonie (RA, SLE, Fibro warrior). Crochet/Crafts, metalhead 🤘
#VaccinesWork #MentalHealth",2018-10-12 08:45:18,1764,2021-02-17 08:25:38,Unfortunately true. #VaccinesWork https://t.co/pWjEtVzSVg,1,0,False
32,1361954614396993537,meogan,"South Dublin, Ireland","Busy chatterbox. Obstetrician & Gynaecologist at the Rotunda. Mum to two, wife to one! Tweets are MINE! #wearedelivering",2011-11-27 20:29:08,2958,2021-02-17 08:24:18,"RT @clearyb1: Updated Q&amp;A, Decision Aid &amp; Infographic on #COVID19 vaccines in pregnancy now available from @RCPI_ObsGyn @NWIHP @RotundaHosp…",0,22,True
33,1361953675904770048,Sikandariii,,"Assistant Commissioner #Rawalpindi City,
Pakistan Administrative Service, LUMS 13, Fulbright 15, Ms Entrepreneurship & Innovation. Personal Account.",2020-09-22 11:28:41,1035,2021-02-17 08:20:34,"RT @PreventTyphoid: Filed under: Things that spark joy! 💃🕺

#MissionTyphoid #TakeOnTyphoid #VaccinesWork",0,6,True
34,1361952815900479490,lonelyloserrrrr,Lebanon,future pharmacist! I swear I look good in that white cape/ musa stan account,2020-08-25 18:56:55,93,2021-02-17 08:17:09,"RT @KassirGhida: Took the #COVID19Vaccine yesterday, feeling perfectly fine today with some mild pain at the injection site.
Make sure you…",0,6,True
35,1361950413965185026,NVYoungDems,The Naugatuck Valley,"The official Twitter for the Naugatuck Valley Young Democrats: Shelton, Derby, Ansonia, Seymour, Oxford, Beacon Falls, and Naugatuck, CT. Tweets by @enephdee",2017-03-29 01:35:25,441,2021-02-17 08:07:37,"RT @ValerieJHorsley: summary of the majority of the testimony: ""we really don't want to listen to medical experts and we can't afford to ho…",0,4,True
36,1361950396118306818,SUTOPADAS12,,,2018-07-20 06:29:08,177,2021-02-17 08:07:32,"RT @albd1971: #Bangladesh’s nationwide #Covid19 #VaccinationDrive: 2,26,902 people received the #vaccine today; more than 1.3 million (13,5…",0,8,True
37,1361949561544183811,BamideEmmanuel,"Port Harcourt, Nigeria",,2020-10-08 14:30:19,54,2021-02-17 08:04:13,"RT @UReportGlobal: We know #VaccinesSaveLives. It is a fact ♥️ 
What is your source to get correct information about #COVID-19 vaccines? Ta…",0,11,True
38,1361949296292159495,ulkeraktas,,tum aksiliklere dil cikaralim 😜 rt onaylama demek degildir.,2015-04-07 14:17:09,199,2021-02-17 08:03:10,RT @DidierPittet: Impact of #lockdown or #vaccine in the #UK ? Difficult to say at this moment ... but clearly on the way to control #covid…,0,1,True
39,1361949227891396609,UReport_PNG,Papua New Guinea ,🙋‍♀️🙋‍♂️YOUR Platform▶YOUR Voice📢 U-Report is brought to you by @UNICEF_PNG & led by young Papua New Guineans 🇵🇬 like you! Text 'JOIN' to 1⃣5⃣5⃣5⃣,2019-06-11 04:08:40,205,2021-02-17 08:02:54,"HAVE YOUR SAY! The poll is now open. To start, send 'POLL' via Facebook Messenger https://t.co/0PJmqqAR4c. 

To joi… https://t.co/yl5h4zczcg",0,0,False
40,1361949127131734022,AllGoneTomorrow,#FreedomFromReligion,#ClimateActionNow #SaveEverything #LegalizeMarijuanaFederally #ScienceMatters #TruthMatters #FactsMatter #KillTheCollege #1Person1Vote #TermLimits #NoQ!,2018-10-18 18:05:49,5301,2021-02-17 08:02:30,"@SkyNews Wow!

There are so many deniers following Sky.

Let them get Covid, then we'll see how they feel.… https://t.co/b47oPhclpM",1,0,False
41,1361949033837842439,littlebytesnews,USA,SAHM/blogger;tweet abt politics to parenting&everything in btwn(feed) #prolife #tcot #news Contribute/Subscribe https://t.co/j7uBPTN3nL,2008-01-31 01:53:37,20968,2021-02-17 08:02:08,"RT:

Latest ""Clinical Matters"" column. Per request, I put the #COVID19 vaccine efficacies in tables. Caution in com… https://t.co/JnN2Bjo9b8",0,0,False
42,1361947728226488321,EocBalochistan,"Quetta, Balochistan ",The official Twitter Account of Emergency operation center for Polio Eradication Initiative Balochistan,2019-12-10 05:09:25,110,2021-02-17 07:56:56,"RT @PakFightsPolio: Healthy &amp; informed children 👦👧 build healthy nations❕

Help your child learn about the importance of vaccination &amp; the…",0,3,True
43,1361947689945100288,EocPunjab,"Lahore, Punjab",The official Twitter Account of Emergency Operation center for Polio Eradication Initiative Punjab,2019-12-10 05:55:38,156,2021-02-17 07:56:47,"RT @PakFightsPolio: Healthy &amp; informed children 👦👧 build healthy nations❕

Help your child learn about the importance of vaccination &amp; the…",0,3,True
44,1361946806918250497,azad_shehri,"Islamabad, Pakistan ","#ProudPakistani

Hope for the Best, But Prepare for the Worst.",2011-10-31 20:56:34,6479,2021-02-17 07:53:17,"RT @PakFightsPolio: Healthy &amp; informed children 👦👧 build healthy nations❕

Help your child learn about the importance of vaccination &amp; the…",0,3,True
45,1361946787154718720,DidierPittet,"Geneva, Switzerland",Hand hygiene improves patient safety and saves lives. Let's make it universal together.,2013-03-26 13:16:30,13389,2021-02-17 07:53:12,Impact of #lockdown or #vaccine in the #UK ? Difficult to say at this moment ... but clearly on the way to control… https://t.co/gOR4AbQxzS,1,1,True
46,1361946677599436801,FrancisAnangA,"Sunyani, Ghana","GRADATIM FEROCITER💪, A Pollyannaish, Hardcore Chelsea Fc Fan✌",2015-02-18 09:15:52,462,2021-02-17 07:52:46,"RT @GhanaRCN: THE RCN SPOTLIGHT 
Meet Stephen Duodu Fobi, a Registered  community Nurse who has to cross the Tano river  to provide #immunz…",0,6,True
47,1361946101834780672,PakFightsPolio,"Islamabad, Pakistan",The official Twitter account of the Pakistan Polio Eradication Initiative,2010-07-24 00:10:00,12507,2021-02-17 07:50:29,"Healthy &amp; informed children 👦👧 build healthy nations❕

Help your child learn about the importance of vaccination &amp;… https://t.co/Zh6GS2HMPk",6,3,True
48,1361945838767927303,BRil8ySbMa1RpFG,,"긍정 마인드!
매너있게 살자",2020-11-04 04:51:55,78,2021-02-17 07:49:26,"RT @SavetheChildren: When she became pregnant, Ummay attended our health facilities in Cox's Bazar for check-ups and now has a happy 18-mon…",0,7,True
49,1361945579270541312,KhawajaShams3,,"غالب ہمیں نہ چھیڑ کہ پھر جوشِ اشک سے،
بیٹھے ہوئے ہیں ہم تہیہِ طوفاں کیے ہوئے۔۔۔🔥",2021-02-17 04:13:12,2,2021-02-17 07:48:24,RT @PakFightsPolio: Balochistan: Health Worker Zubaida is committed to reach every child👶in her area with the essential polio vaccine to pr…,0,14,True
50,1361942967246868484,GlenKCampbell,"Metz, Lux'g, Keele, London, EU","#Disinformation fighter on the EU with facts or opendata published by @EULawDataPubs and more. Views mine, not my employer's. Hoping @Scotland joins EU by 2030.",2013-09-26 09:05:11,3281,2021-02-17 07:38:01,"Second thoughts about TikTok perhaps ... 

#VaccinesWork #disinformation @EU_Health @ktowens https://t.co/KbgopvFBEs",1,0,False
51,1361942318434156544,GlenKCampbell,"Metz, Lux'g, Keele, London, EU","#Disinformation fighter on the EU with facts or opendata published by @EULawDataPubs and more. Views mine, not my employer's. Hoping @Scotland joins EU by 2030.",2013-09-26 09:05:11,3281,2021-02-17 07:35:27,Come on #Commspros and #marketing experts! Help to fight #disinformation. Don't let your brand fund #COVID19 conspi… https://t.co/Ug2GDiMMYB,1,0,False
52,1361942142927724546,brightside_out,,"Ex NHS. Now working in education. Enjoy photography, walking and volunteering for the wildlife trust",2015-07-30 14:33:39,109,2021-02-17 07:34:45,"RT @Ward233O: Ward 126 staff flying the flag for the vaccine.. Protect yourself, your family and friends 💉 #COVID19 #COVIDVaccine #Vaccines…",0,2,True
53,1361941980570296321,ShifauIbrahim,maldives,Home is where the heart  Is.❤,2015-02-26 11:13:11,268,2021-02-17 07:34:06,RT @UNICEFMaldives: Dr. Nazla is even more determined to keep fighting the #COVID19 pandemic now that she has received the first dose of th…,0,21,True
54,1361941098269081604,aishwajyh,,,2012-08-16 22:14:00,3584,2021-02-17 07:30:36,RT @UNICEFMaldives: Dr. Nazla is even more determined to keep fighting the #COVID19 pandemic now that she has received the first dose of th…,0,21,True
55,1361940766214348801,GeoffSchuler,Australia,"The most exciting phrase to hear in science, the one that heralds new discoveries, is not 'Eureka!' but 'That's funny...' Isaac Asimov. Pronouns: he/him",2014-11-15 04:43:41,1592,2021-02-17 07:29:16,RT @ValerieJHorsley: I guess I need to say it again. Vaccines do NOT cause autism. Definitive. No question. #VaccinesWork #ctpolitics #publ…,0,7,True
56,1361938791632576517,CittliYo,"Vancouver, WA",PLU School of Nursing • ABOLISH ICE • ♡P • #organdonationsaveslives,2013-10-03 15:11:55,313,2021-02-17 07:21:26,I received my 2nd dose of Moderna this morning and I felt fine all day but now I feel like I have been hit by a bus… https://t.co/ksdhGJck9n,2,0,False
57,1361936862902968321,KarenaBPV3030,,"Mom of funny, wonderful, vaxed kids, Science Lover, Beach fan, Prankster, Champion of animals and children, Tenacious, Loves live music and margaritas.",2020-02-15 13:43:02,10,2021-02-17 07:13:46,RT @CTCfScience: #YesToSB568 #VaccinesSaveLives How do we educate those that refuse to trust the experts who have researched and studied va…,0,2,True
58,1361936803217821697,yaayouuu,Maldives,"Executive Director in Ministry of Health, ( Head of Media & Communications ) Youth Council Member in Ministry of Youth , Youth League VP in Jumhooree Party,",2018-06-06 12:09:21,1033,2021-02-17 07:13:32,RT @UNICEFMaldives: Dr. Nazla is even more determined to keep fighting the #COVID19 pandemic now that she has received the first dose of th…,0,21,True
59,1361936686620545026,KarenaBPV3030,,"Mom of funny, wonderful, vaxed kids, Science Lover, Beach fan, Prankster, Champion of animals and children, Tenacious, Loves live music and margaritas.",2020-02-15 13:43:02,10,2021-02-17 07:13:04,RT @CTCfScience: #YesToSB568 #VaccinesSaveLives Finally someone calls out alternative health and the supplement industry for the billions o…,0,3,True
60,1361936631826182148,KarenaBPV3030,,"Mom of funny, wonderful, vaxed kids, Science Lover, Beach fan, Prankster, Champion of animals and children, Tenacious, Loves live music and margaritas.",2020-02-15 13:43:02,10,2021-02-17 07:12:51,"RT @senatorduff: Let’s be very clear, the anti-vax movement is the offspring of Q’Anon movement. Where Q goes, they all go.  #VaccinesSaveL…",0,5,True
61,1361936390976643073,KarenaBPV3030,,"Mom of funny, wonderful, vaxed kids, Science Lover, Beach fan, Prankster, Champion of animals and children, Tenacious, Loves live music and margaritas.",2020-02-15 13:43:02,10,2021-02-17 07:11:53,"RT @CTCfScience: #YestoSB568 #VaccinesWork  Former Mayor, Toni Harp stands up for science by saying yes to SB568.  Her experience with poli…",0,3,True
62,1361934985226297346,bacbashir,"Kashmore, sindh","My trust and Faith 
Polio Free Pakistan.",2014-10-03 11:13:52,22,2021-02-17 07:06:18,"RT @WHOPakistan: Meet the hardworking Lady Health Worker Supervisor, Fehmida Tahir. 

She worked in the urban slums of Lahore to ensure chi…",0,13,True
63,1361933313292828673,kaz_emalone,,"GP, passionate to encourage lifestyle changes for improved physical & mental wellbeing. Advocate for low carb",2015-06-01 15:37:43,250,2021-02-17 06:59:40,"RT @DrSimonHodes: Green shoots 🙏🏻💉
Reduced death rates more notable in those who who have received a 💉 #COVIDVaccine
#VaccinesSaveLives @an…",0,2,True
64,1361932412112957441,WineDiverGirl,"Napa, CA","Wine Sales/Education/Dinners w Boich Family Cellars: Explorer, Adventurer, Love SCUBA, traveling, wine, food, friends, family, progressive politics. #DemCastUSA",2008-07-19 00:07:52,7335,2021-02-17 06:56:05,"@JWChainBreaker Yes... sadness, lack of hugs, joy, live music etc will do that. 
Looking forward to dancing it all… https://t.co/znHnjCwk7e",1,0,False
65,1361931942585860096,marchellehendri,,,2012-08-07 12:59:43,1251,2021-02-17 06:54:13,RT @LindaGailBekker: #VaccinesSaveLives #VaccineforSouthAfrica #VaccineRolloutSA Yahoo!!!! #Sisonke #HCW,0,2,True
66,1361931727954976769,AliAlisadiq6047,Mars ,*typing*,2015-06-06 20:19:51,62,2021-02-17 06:53:22,"RT @WHOPakistan: Meet the hardworking Lady Health Worker Supervisor, Fehmida Tahir. 

She worked in the urban slums of Lahore to ensure chi…",0,13,True
67,1361929914258227201,ebriggsmd,"New Braunfels, TX","Private practice (once again solo), full-scope FM and loving it!",2012-10-17 14:44:30,822,2021-02-17 06:46:09,RT @drtinaphilip: No crazy-polar-vortex-winter-storm was going to keep me from getting my COVID-19 vaccine. Dose #2 done!  #vaccinated #vac…,0,3,True
68,1361929843626176512,EndorphinsFTW,,"FIGHT THE REAL ENEMY #Chinavirus #XiJinping #Soros #BillGates #Antifa #Coronavirus #covid20 #covid19
#WHO #OMS #Pfizer
STOP THE FEAR!! Boost your immune system!",2009-01-22 05:37:02,45,2021-02-17 06:45:52,"🔥🔥#Zuckerberg ADMITS VACCINES MODIFY DNA &amp; RNA in people 🔥🔥

#Facebook #facebookdown #FacebookLive #facebookEXPOSED… https://t.co/nk30mRtNPg",0,0,False
69,1361928401615867904,BRil8ySbMa1RpFG,,"긍정 마인드!
매너있게 살자",2020-11-04 04:51:55,78,2021-02-17 06:40:09,"RT @WorldVision: The #vaccine race is on ... and it’s clearly not a fair one.

@jb_kamate reflects on what we know about working at pace an…",0,3,True
70,1361927603918049281,doritmi,"Bay Area, CA","Professor of Law, UC Hastings, teaches torts, administrative law, etc'. Writes about vaccines and the law. Vaccine advocate. Any political statements my own.",2009-07-08 12:55:57,9418,2021-02-17 06:36:58,"RT @senatorduff: Let’s be very clear, the anti-vax movement is the offspring of Q’Anon movement. Where Q goes, they all go.  #VaccinesSaveL…",0,5,True
71,1361927505398046724,doritmi,"Bay Area, CA","Professor of Law, UC Hastings, teaches torts, administrative law, etc'. Writes about vaccines and the law. Vaccine advocate. Any political statements my own.",2009-07-08 12:55:57,9418,2021-02-17 06:36:35,"RT @CTCfScience: #YestoSB568 #VaccinesWork  Former Mayor, Toni Harp stands up for science by saying yes to SB568.  Her experience with poli…",0,3,True
72,1361927392340549636,BRil8ySbMa1RpFG,,"긍정 마인드!
매너있게 살자",2020-11-04 04:51:55,78,2021-02-17 06:36:08,"RT @WorldVision: ""I am used to a different pace, a different approach, to the one I keep seeing.""

@jb_kamate says it's time to pick up the…",0,2,True
73,1361927362292637697,mylittlebaklava,Geneva/Athens (now Florida),"Wannabe Jedi from Greece, in #Geneva, CH. Global health #HIV epidemiologist, work on #PrEP at @WHOUkraine, and fighting #sarscov2 #covid19 #vaccineswork",2008-11-29 11:50:57,2859,2021-02-17 06:36:01,RT @LindaGailBekker: #VaccinesSaveLives #VaccineforSouthAfrica #VaccineRolloutSA Yahoo!!!! #Sisonke #HCW https://t.co/ESbRX5d35w,0,2,True
74,1361926790642503681,JyotiPr69163964,,Paediatric specialist,2021-01-02 09:12:04,5,2021-02-17 06:33:44,"RT @IPAWorldorg: Sevtap Velipaşaoğlu, a #pediatrician from #Turkey, says that the @IPAWorldorg #Vaccine Trust Course was beyond her expecta…",0,3,True
75,1361925925185716224,IlonaKickbusch,"Ostermundigen, Bern",Professor Ilona Kickbusch PhD contributes to innovation in global health and health diplomacy. Now engaging in digital health. Always a feminist.,2012-09-19 17:48:05,26998,2021-02-17 06:30:18,RT @gavi: What does it take to reach children in conflict zones with life-saving vaccines? Here’s a look at the logistical and human resour…,0,12,True
76,1361925567000440833,lsnschwab,United States,"I got here by hard work, mistakes, my parents, and my faith. Thankful for my gift of music.",2012-06-24 03:43:16,127,2021-02-17 06:28:53,This speaks volumes. #VaccinesWork #walkforlife https://t.co/54ZdFrdQxv,0,0,False
77,1361925447362244615,ClearlyCai,,,2020-02-07 11:34:39,72,2021-02-17 06:28:24,"RT @CTCfScience: #YestoSB568 #VaccinesWork  Former Mayor, Toni Harp stands up for science by saying yes to SB568.  Her experience with poli…",0,3,True
78,1361925096814874625,ClearlyCai,,,2020-02-07 11:34:39,72,2021-02-17 06:27:01,RT @CTCfScience: #YesToSB568 #VaccinesSaveLives Finally someone calls out alternative health and the supplement industry for the billions o…,0,3,True
79,1361924918624018441,ClearlyCai,,,2020-02-07 11:34:39,72,2021-02-17 06:26:18,"RT @senatorduff: Let’s be very clear, the anti-vax movement is the offspring of Q’Anon movement. Where Q goes, they all go.  #VaccinesSaveL…",0,5,True
80,1361924200265621506,CTCfScience,,,2020-02-26 23:20:09,63,2021-02-17 06:23:27,"#YestoSB568 #VaccinesWork  Former Mayor, Toni Harp stands up for science by saying yes to SB568.  Her experience wi… https://t.co/MMMPsSJNlX",3,3,True
81,1361923974251356162,kira2pha,,LIVES IN A TUNA CAN UNDER THE TREES.,2020-07-02 02:09:47,2,2021-02-17 06:22:33,"Every person who post videos claiming ""microchips"" in vaccines (which again how would that be possible?) to make a… https://t.co/R1pj6dChYW",0,0,False
82,1361922650604503042,takon_grace,,Amazing,2020-03-23 06:24:57,7,2021-02-17 06:17:17,"RT @DigitalisedCRS: TD2+ vaccination coverage and documentation has always been a challenge. Today, WHO LGA Facilitator @AgbaUyong sensitiz…",0,4,True
